site,sortVar,variable,value,cellID
Foy,-877,Craticula cuspidata v. ambigua,0.005128205,1
Foy,-869,Craticula cuspidata v. ambigua,0,1
Foy,-863,Craticula cuspidata v. ambigua,0,1
Foy,-857,Craticula cuspidata v. ambigua,0,1
Foy,-852,Craticula cuspidata v. ambigua,0,1
Foy,-847,Craticula cuspidata v. ambigua,0,1
Foy,-841,Craticula cuspidata v. ambigua,0,1
Foy,-833,Craticula cuspidata v. ambigua,0,1
Foy,-825,Craticula cuspidata v. ambigua,0,1
Foy,-817,Craticula cuspidata v. ambigua,0.003076923,1
Foy,-810,Craticula cuspidata v. ambigua,0,1
Foy,-803,Craticula cuspidata v. ambigua,0,1
Foy,-796,Craticula cuspidata v. ambigua,0,1
Foy,-789,Craticula cuspidata v. ambigua,0,1
Foy,-783,Craticula cuspidata v. ambigua,0,1
Foy,-778,Craticula cuspidata v. ambigua,0,1
Foy,-773,Craticula cuspidata v. ambigua,0,1
Foy,-769,Craticula cuspidata v. ambigua,0.002673797,1
Foy,-762,Craticula cuspidata v. ambigua,0,1
Foy,-754,Craticula cuspidata v. ambigua,0,1
Foy,-748,Craticula cuspidata v. ambigua,0,1
Foy,-742,Craticula cuspidata v. ambigua,0,1
Foy,-736,Craticula cuspidata v. ambigua,0,1
Foy,-731,Craticula cuspidata v. ambigua,0,1
Foy,-726,Craticula cuspidata v. ambigua,0,1
Foy,-720,Craticula cuspidata v. ambigua,0,1
Foy,-713,Craticula cuspidata v. ambigua,0,1
Foy,-706,Craticula cuspidata v. ambigua,0,1
Foy,-698,Craticula cuspidata v. ambigua,0,1
Foy,-689,Craticula cuspidata v. ambigua,0,1
Foy,-680,Craticula cuspidata v. ambigua,0,1
Foy,-671,Craticula cuspidata v. ambigua,0,1
Foy,-663,Craticula cuspidata v. ambigua,0.002557545,1
Foy,-656,Craticula cuspidata v. ambigua,0.002493766,1
Foy,-648,Craticula cuspidata v. ambigua,0,1
Foy,-638,Craticula cuspidata v. ambigua,0,1
Foy,-629,Craticula cuspidata v. ambigua,0,1
Foy,-620,Craticula cuspidata v. ambigua,0,1
Foy,-613,Craticula cuspidata v. ambigua,0,1
Foy,-606,Craticula cuspidata v. ambigua,0,1
Foy,-599,Craticula cuspidata v. ambigua,0,1
Foy,-591,Craticula cuspidata v. ambigua,0,1
Foy,-584,Craticula cuspidata v. ambigua,0,1
Foy,-578,Craticula cuspidata v. ambigua,0,1
Foy,-572,Craticula cuspidata v. ambigua,0,1
Foy,-565,Craticula cuspidata v. ambigua,0,1
Foy,-558,Craticula cuspidata v. ambigua,0,1
Foy,-552,Craticula cuspidata v. ambigua,0,1
Foy,-547,Craticula cuspidata v. ambigua,0,1
Foy,-541,Craticula cuspidata v. ambigua,0,1
Foy,-534,Craticula cuspidata v. ambigua,0,1
Foy,-527,Craticula cuspidata v. ambigua,0,1
Foy,-521,Craticula cuspidata v. ambigua,0,1
Foy,-513,Craticula cuspidata v. ambigua,0,1
Foy,-505,Craticula cuspidata v. ambigua,0,1
Foy,-498,Craticula cuspidata v. ambigua,0,1
Foy,-492,Craticula cuspidata v. ambigua,0,1
Foy,-486,Craticula cuspidata v. ambigua,0,1
Foy,-479,Craticula cuspidata v. ambigua,0.002439024,1
Foy,-473,Craticula cuspidata v. ambigua,0,1
Foy,-467,Craticula cuspidata v. ambigua,0,1
Foy,-461,Craticula cuspidata v. ambigua,0,1
Foy,-455,Craticula cuspidata v. ambigua,0,1
Foy,-449,Craticula cuspidata v. ambigua,0.00273224,1
Foy,-443,Craticula cuspidata v. ambigua,0,1
Foy,-437,Craticula cuspidata v. ambigua,0,1
Foy,-431,Craticula cuspidata v. ambigua,0,1
Foy,-423,Craticula cuspidata v. ambigua,0,1
Foy,-415,Craticula cuspidata v. ambigua,0,1
Foy,-407,Craticula cuspidata v. ambigua,0.002932551,1
Foy,-400,Craticula cuspidata v. ambigua,0,1
Foy,-394,Craticula cuspidata v. ambigua,0,1
Foy,-388,Craticula cuspidata v. ambigua,0,1
Foy,-383,Craticula cuspidata v. ambigua,0,1
Foy,-378,Craticula cuspidata v. ambigua,0,1
Foy,-373,Craticula cuspidata v. ambigua,0,1
Foy,-368,Craticula cuspidata v. ambigua,0,1
Foy,-362,Craticula cuspidata v. ambigua,0,1
Foy,-356,Craticula cuspidata v. ambigua,0,1
Foy,-349,Craticula cuspidata v. ambigua,0,1
Foy,-344,Craticula cuspidata v. ambigua,0,1
Foy,-339,Craticula cuspidata v. ambigua,0,1
Foy,-334,Craticula cuspidata v. ambigua,0,1
Foy,-328,Craticula cuspidata v. ambigua,0,1
Foy,-320,Craticula cuspidata v. ambigua,0,1
Foy,-313,Craticula cuspidata v. ambigua,0.003115265,1
Foy,-308,Craticula cuspidata v. ambigua,0,1
Foy,-302,Craticula cuspidata v. ambigua,0,1
Foy,-296,Craticula cuspidata v. ambigua,0.00257732,1
Foy,-290,Craticula cuspidata v. ambigua,0.008350731,1
Foy,-285,Craticula cuspidata v. ambigua,0,1
Foy,-281,Craticula cuspidata v. ambigua,0,1
Foy,-278,Craticula cuspidata v. ambigua,0,1
Foy,-277,Craticula cuspidata v. ambigua,0,1
Foy,-273,Craticula cuspidata v. ambigua,0,1
Foy,-268,Craticula cuspidata v. ambigua,0,1
Foy,-263,Craticula cuspidata v. ambigua,0,1
Foy,-258,Craticula cuspidata v. ambigua,0,1
Foy,-253,Craticula cuspidata v. ambigua,0,1
Foy,-248,Craticula cuspidata v. ambigua,0,1
Foy,-242,Craticula cuspidata v. ambigua,0,1
Foy,-236,Craticula cuspidata v. ambigua,0,1
Foy,-231,Craticula cuspidata v. ambigua,0.002832861,1
Foy,-226,Craticula cuspidata v. ambigua,0,1
Foy,-221,Craticula cuspidata v. ambigua,0,1
Foy,-215,Craticula cuspidata v. ambigua,0,1
Foy,-210,Craticula cuspidata v. ambigua,0,1
Foy,-205,Craticula cuspidata v. ambigua,0,1
Foy,-200,Craticula cuspidata v. ambigua,0,1
Foy,-195,Craticula cuspidata v. ambigua,0,1
Foy,-190,Craticula cuspidata v. ambigua,0,1
Foy,-185,Craticula cuspidata v. ambigua,0,1
Foy,-180,Craticula cuspidata v. ambigua,0.002518892,1
Foy,-175,Craticula cuspidata v. ambigua,0,1
Foy,-170,Craticula cuspidata v. ambigua,0.004938272,1
Foy,-165,Craticula cuspidata v. ambigua,0,1
Foy,-160,Craticula cuspidata v. ambigua,0,1
Foy,-155,Craticula cuspidata v. ambigua,0,1
Foy,-150,Craticula cuspidata v. ambigua,0,1
Foy,-145,Craticula cuspidata v. ambigua,0,1
Foy,-140,Craticula cuspidata v. ambigua,0,1
Foy,-135,Craticula cuspidata v. ambigua,0,1
Foy,-130,Craticula cuspidata v. ambigua,0,1
Foy,-125,Craticula cuspidata v. ambigua,0,1
Foy,-120,Craticula cuspidata v. ambigua,0,1
Foy,-115,Craticula cuspidata v. ambigua,0,1
Foy,-110,Craticula cuspidata v. ambigua,0,1
Foy,-105,Craticula cuspidata v. ambigua,0,1
Foy,-100,Craticula cuspidata v. ambigua,0,1
Foy,-95,Craticula cuspidata v. ambigua,0,1
Foy,-90,Craticula cuspidata v. ambigua,0,1
Foy,-85,Craticula cuspidata v. ambigua,0,1
Foy,-82,Craticula cuspidata v. ambigua,0,1
Foy,-81,Craticula cuspidata v. ambigua,0,1
Foy,-80,Craticula cuspidata v. ambigua,0,1
Foy,-79,Craticula cuspidata v. ambigua,0,1
Foy,-77.5,Craticula cuspidata v. ambigua,0,1
Foy,-75,Craticula cuspidata v. ambigua,0,1
Foy,-74,Craticula cuspidata v. ambigua,0,1
Foy,-72.5,Craticula cuspidata v. ambigua,0,1
Foy,-71,Craticula cuspidata v. ambigua,0,1
Foy,-70,Craticula cuspidata v. ambigua,0,1
Foy,-68,Craticula cuspidata v. ambigua,0,1
Foy,-64,Craticula cuspidata v. ambigua,0,1
Foy,-59.5,Craticula cuspidata v. ambigua,0,1
Foy,-54,Craticula cuspidata v. ambigua,0,1
Foy,-45,Craticula cuspidata v. ambigua,0.00257732,1
Foy,-34.5,Craticula cuspidata v. ambigua,0,1
Foy,-26.5,Craticula cuspidata v. ambigua,0,1
Foy,-20.5,Craticula cuspidata v. ambigua,0,1
Foy,-15,Craticula cuspidata v. ambigua,0.002457002,1
Foy,-9.5,Craticula cuspidata v. ambigua,0,1
Foy,-2.5,Craticula cuspidata v. ambigua,0,1
Foy,4,Craticula cuspidata v. ambigua,0.001259446,1
Foy,8.5,Craticula cuspidata v. ambigua,0,1
Foy,13,Craticula cuspidata v. ambigua,0,1
Foy,17.5,Craticula cuspidata v. ambigua,0,1
Foy,20,Craticula cuspidata v. ambigua,0,1
Foy,23,Craticula cuspidata v. ambigua,0,1
Foy,25.5,Craticula cuspidata v. ambigua,0,1
Foy,28,Craticula cuspidata v. ambigua,0,1
Foy,31,Craticula cuspidata v. ambigua,0,1
Foy,34,Craticula cuspidata v. ambigua,0,1
Foy,37.5,Craticula cuspidata v. ambigua,0,1
Foy,40.5,Craticula cuspidata v. ambigua,0,1
Foy,42,Craticula cuspidata v. ambigua,0,1
Foy,-6893.73,Craticula cuspidata v. cuspidata,0,1
Foy,-6886.68,Craticula cuspidata v. cuspidata,0,1
Foy,-6879.65,Craticula cuspidata v. cuspidata,0,1
Foy,-6869.12,Craticula cuspidata v. cuspidata,0,1
Foy,-6858.62,Craticula cuspidata v. cuspidata,0,1
Foy,-6851.63,Craticula cuspidata v. cuspidata,0,1
Foy,-6844.65,Craticula cuspidata v. cuspidata,0,1
Foy,-6837.69,Craticula cuspidata v. cuspidata,0,1
Foy,-6830.74,Craticula cuspidata v. cuspidata,0,1
Foy,-6823.79,Craticula cuspidata v. cuspidata,0.002923977,1
Foy,-6816.86,Craticula cuspidata v. cuspidata,0,1
Foy,-6809.94,Craticula cuspidata v. cuspidata,0,1
Foy,-6803.03,Craticula cuspidata v. cuspidata,0.003267974,1
Foy,-6796.13,Craticula cuspidata v. cuspidata,0,1
Foy,-6789.25,Craticula cuspidata v. cuspidata,0,1
Foy,-6782.37,Craticula cuspidata v. cuspidata,0,1
Foy,-6775.5,Craticula cuspidata v. cuspidata,0,1
Foy,-6768.65,Craticula cuspidata v. cuspidata,0,1
Foy,-6761.8,Craticula cuspidata v. cuspidata,0,1
Foy,-6754.97,Craticula cuspidata v. cuspidata,0,1
Foy,-6748.15,Craticula cuspidata v. cuspidata,0,1
Foy,-6741.33,Craticula cuspidata v. cuspidata,0,1
Foy,-6734.53,Craticula cuspidata v. cuspidata,0,1
Foy,-6727.73,Craticula cuspidata v. cuspidata,0.00330033,1
Foy,-6720.95,Craticula cuspidata v. cuspidata,0.003134796,1
Foy,-6714.18,Craticula cuspidata v. cuspidata,0,1
Foy,-6707.41,Craticula cuspidata v. cuspidata,0,1
Foy,-6700.66,Craticula cuspidata v. cuspidata,0,1
Foy,-6693.91,Craticula cuspidata v. cuspidata,0,1
Foy,-6687.18,Craticula cuspidata v. cuspidata,0,1
Foy,-6680.45,Craticula cuspidata v. cuspidata,0,1
Foy,-6673.74,Craticula cuspidata v. cuspidata,0,1
Foy,-6667.03,Craticula cuspidata v. cuspidata,0,1
Foy,-6660.33,Craticula cuspidata v. cuspidata,0,1
Foy,-6653.64,Craticula cuspidata v. cuspidata,0,1
Foy,-6646.96,Craticula cuspidata v. cuspidata,0.003246753,1
Foy,-6640.29,Craticula cuspidata v. cuspidata,0,1
Foy,-6633.63,Craticula cuspidata v. cuspidata,0.002754821,1
Foy,-6626.97,Craticula cuspidata v. cuspidata,0,1
Foy,-6620.33,Craticula cuspidata v. cuspidata,0,1
Foy,-6613.69,Craticula cuspidata v. cuspidata,0.003144654,1
Foy,-6607.06,Craticula cuspidata v. cuspidata,0,1
Foy,-6600.44,Craticula cuspidata v. cuspidata,0.003012048,1
Foy,-6593.83,Craticula cuspidata v. cuspidata,0,1
Foy,-6587.23,Craticula cuspidata v. cuspidata,0,1
Foy,-6580.63,Craticula cuspidata v. cuspidata,0,1
Foy,-6574.04,Craticula cuspidata v. cuspidata,0.003311258,1
Foy,-6567.46,Craticula cuspidata v. cuspidata,0.002915452,1
Foy,-6560.88,Craticula cuspidata v. cuspidata,0,1
Foy,-6554.32,Craticula cuspidata v. cuspidata,0,1
Foy,-6547.76,Craticula cuspidata v. cuspidata,0,1
Foy,-6541.2,Craticula cuspidata v. cuspidata,0.003076923,1
Foy,-6534.66,Craticula cuspidata v. cuspidata,0.002695418,1
Foy,-6528.12,Craticula cuspidata v. cuspidata,0.003257329,1
Foy,-6521.59,Craticula cuspidata v. cuspidata,0,1
Foy,-6515.06,Craticula cuspidata v. cuspidata,0,1
Foy,-6508.54,Craticula cuspidata v. cuspidata,0,1
Foy,-6502.03,Craticula cuspidata v. cuspidata,0,1
Foy,-6495.52,Craticula cuspidata v. cuspidata,0,1
Foy,-6489.02,Craticula cuspidata v. cuspidata,0,1
Foy,-6482.52,Craticula cuspidata v. cuspidata,0,1
Foy,-6476.03,Craticula cuspidata v. cuspidata,0,1
Foy,-6469.55,Craticula cuspidata v. cuspidata,0.002770083,1
Foy,-6463.07,Craticula cuspidata v. cuspidata,0,1
Foy,-6456.6,Craticula cuspidata v. cuspidata,0,1
Foy,-6450.13,Craticula cuspidata v. cuspidata,0,1
Foy,-6443.66,Craticula cuspidata v. cuspidata,0,1
Foy,-6437.2,Craticula cuspidata v. cuspidata,0,1
Foy,-6430.75,Craticula cuspidata v. cuspidata,0,1
Foy,-6424.3,Craticula cuspidata v. cuspidata,0,1
Foy,-6417.85,Craticula cuspidata v. cuspidata,0.005509642,1
Foy,-6411.41,Craticula cuspidata v. cuspidata,0,1
Foy,-6404.97,Craticula cuspidata v. cuspidata,0,1
Foy,-6398.54,Craticula cuspidata v. cuspidata,0,1
Foy,-6392.11,Craticula cuspidata v. cuspidata,0,1
Foy,-6388.89,Craticula cuspidata v. cuspidata,0,1
Foy,-6385.68,Craticula cuspidata v. cuspidata,0,1
Foy,-6379.26,Craticula cuspidata v. cuspidata,0,1
Foy,-6372.83,Craticula cuspidata v. cuspidata,0,1
Foy,-6366.42,Craticula cuspidata v. cuspidata,0,1
Foy,-6360,Craticula cuspidata v. cuspidata,0,1
Foy,-6353.59,Craticula cuspidata v. cuspidata,0,1
Foy,-6347.18,Craticula cuspidata v. cuspidata,0,1
Foy,-6340.77,Craticula cuspidata v. cuspidata,0,1
Foy,-6334.36,Craticula cuspidata v. cuspidata,0,1
Foy,-6327.96,Craticula cuspidata v. cuspidata,0,1
Foy,-6321.55,Craticula cuspidata v. cuspidata,0,1
Foy,-6315.15,Craticula cuspidata v. cuspidata,0,1
Foy,-6308.75,Craticula cuspidata v. cuspidata,0,1
Foy,-6302.35,Craticula cuspidata v. cuspidata,0.003355705,1
Foy,-6295.95,Craticula cuspidata v. cuspidata,0,1
Foy,-6289.55,Craticula cuspidata v. cuspidata,0,1
Foy,-6283.16,Craticula cuspidata v. cuspidata,0,1
Foy,-6276.76,Craticula cuspidata v. cuspidata,0,1
Foy,-6267.16,Craticula cuspidata v. cuspidata,0,1
Foy,-6257.56,Craticula cuspidata v. cuspidata,0,1
Foy,-6251.17,Craticula cuspidata v. cuspidata,0,1
Foy,-6244.77,Craticula cuspidata v. cuspidata,0,1
Foy,-6238.36,Craticula cuspidata v. cuspidata,0,1
Foy,-6231.96,Craticula cuspidata v. cuspidata,0,1
Foy,-6225.56,Craticula cuspidata v. cuspidata,0,1
Foy,-6219.15,Craticula cuspidata v. cuspidata,0,1
Foy,-6212.74,Craticula cuspidata v. cuspidata,0,1
Foy,-6206.33,Craticula cuspidata v. cuspidata,0,1
Foy,-6199.92,Craticula cuspidata v. cuspidata,0,1
Foy,-6193.51,Craticula cuspidata v. cuspidata,0,1
Foy,-6187.09,Craticula cuspidata v. cuspidata,0,1
Foy,-6180.67,Craticula cuspidata v. cuspidata,0,1
Foy,-6174.24,Craticula cuspidata v. cuspidata,0,1
Foy,-6167.81,Craticula cuspidata v. cuspidata,0,1
Foy,-6161.38,Craticula cuspidata v. cuspidata,0,1
Foy,-6154.95,Craticula cuspidata v. cuspidata,0,1
Foy,-6148.51,Craticula cuspidata v. cuspidata,0,1
Foy,-6142.06,Craticula cuspidata v. cuspidata,0,1
Foy,-6135.61,Craticula cuspidata v. cuspidata,0,1
Foy,-6129.16,Craticula cuspidata v. cuspidata,0,1
Foy,-6122.7,Craticula cuspidata v. cuspidata,0,1
Foy,-6116.23,Craticula cuspidata v. cuspidata,0,1
Foy,-6109.76,Craticula cuspidata v. cuspidata,0,1
Foy,-6103.28,Craticula cuspidata v. cuspidata,0,1
Foy,-6096.79,Craticula cuspidata v. cuspidata,0,1
Foy,-6090.3,Craticula cuspidata v. cuspidata,0,1
Foy,-6083.8,Craticula cuspidata v. cuspidata,0,1
Foy,-6077.3,Craticula cuspidata v. cuspidata,0,1
Foy,-6070.79,Craticula cuspidata v. cuspidata,0,1
Foy,-6064.26,Craticula cuspidata v. cuspidata,0,1
Foy,-6057.74,Craticula cuspidata v. cuspidata,0,1
Foy,-6051.2,Craticula cuspidata v. cuspidata,0,1
Foy,-6044.65,Craticula cuspidata v. cuspidata,0,1
Foy,-6038.1,Craticula cuspidata v. cuspidata,0,1
Foy,-6031.53,Craticula cuspidata v. cuspidata,0,1
Foy,-6024.96,Craticula cuspidata v. cuspidata,0,1
Foy,-6018.38,Craticula cuspidata v. cuspidata,0,1
Foy,-6008.48,Craticula cuspidata v. cuspidata,0,1
Foy,-5998.56,Craticula cuspidata v. cuspidata,0,1
Foy,-5991.94,Craticula cuspidata v. cuspidata,0,1
Foy,-5985.3,Craticula cuspidata v. cuspidata,0,1
Foy,-5978.65,Craticula cuspidata v. cuspidata,0,1
Foy,-5971.99,Craticula cuspidata v. cuspidata,0,1
Foy,-5965.32,Craticula cuspidata v. cuspidata,0,1
Foy,-5958.63,Craticula cuspidata v. cuspidata,0,1
Foy,-5951.93,Craticula cuspidata v. cuspidata,0,1
Foy,-5945.22,Craticula cuspidata v. cuspidata,0,1
Foy,-5938.5,Craticula cuspidata v. cuspidata,0,1
Foy,-5931.76,Craticula cuspidata v. cuspidata,0,1
Foy,-5925.01,Craticula cuspidata v. cuspidata,0,1
Foy,-5918.24,Craticula cuspidata v. cuspidata,0,1
Foy,-5911.45,Craticula cuspidata v. cuspidata,0,1
Foy,-5904.66,Craticula cuspidata v. cuspidata,0,1
Foy,-5897.84,Craticula cuspidata v. cuspidata,0,1
Foy,-5891.02,Craticula cuspidata v. cuspidata,0,1
Foy,-5884.17,Craticula cuspidata v. cuspidata,0,1
Foy,-5877.31,Craticula cuspidata v. cuspidata,0,1
Foy,-5870.43,Craticula cuspidata v. cuspidata,0,1
Foy,-5863.53,Craticula cuspidata v. cuspidata,0,1
Foy,-5856.62,Craticula cuspidata v. cuspidata,0,1
Foy,-5849.69,Craticula cuspidata v. cuspidata,0,1
Foy,-5842.74,Craticula cuspidata v. cuspidata,0,1
Foy,-5835.77,Craticula cuspidata v. cuspidata,0,1
Foy,-5828.78,Craticula cuspidata v. cuspidata,0.003236246,1
Foy,-5821.77,Craticula cuspidata v. cuspidata,0.003278689,1
Foy,-5814.75,Craticula cuspidata v. cuspidata,0.00304878,1
Foy,-5807.7,Craticula cuspidata v. cuspidata,0,1
Foy,-5800.63,Craticula cuspidata v. cuspidata,0,1
Foy,-5793.54,Craticula cuspidata v. cuspidata,0,1
Foy,-5786.43,Craticula cuspidata v. cuspidata,0,1
Foy,-5779.3,Craticula cuspidata v. cuspidata,0.00330033,1
Foy,-5772.15,Craticula cuspidata v. cuspidata,0,1
Foy,-5764.97,Craticula cuspidata v. cuspidata,0,1
Foy,-5757.77,Craticula cuspidata v. cuspidata,0,1
Foy,-5746.93,Craticula cuspidata v. cuspidata,0,1
Foy,-5736.04,Craticula cuspidata v. cuspidata,0.005571031,1
Foy,-5728.74,Craticula cuspidata v. cuspidata,0,1
Foy,-5721.42,Craticula cuspidata v. cuspidata,0,1
Foy,-5714.08,Craticula cuspidata v. cuspidata,0.003039514,1
Foy,-5706.71,Craticula cuspidata v. cuspidata,0,1
Foy,-5699.31,Craticula cuspidata v. cuspidata,0,1
Foy,-5691.89,Craticula cuspidata v. cuspidata,0,1
Foy,-5684.44,Craticula cuspidata v. cuspidata,0,1
Foy,-5676.96,Craticula cuspidata v. cuspidata,0.003215434,1
Foy,-5669.46,Craticula cuspidata v. cuspidata,0,1
Foy,-5661.92,Craticula cuspidata v. cuspidata,0,1
Foy,-5654.36,Craticula cuspidata v. cuspidata,0,1
Foy,-5646.77,Craticula cuspidata v. cuspidata,0,1
Foy,-5639.15,Craticula cuspidata v. cuspidata,0.003215434,1
Foy,-5635.33,Craticula cuspidata v. cuspidata,0.003076923,1
Foy,-5631.5,Craticula cuspidata v. cuspidata,0,1
Foy,-5627.66,Craticula cuspidata v. cuspidata,0,1
Foy,-5616.11,Craticula cuspidata v. cuspidata,0,1
Foy,-5608.37,Craticula cuspidata v. cuspidata,0,1
Foy,-5600.59,Craticula cuspidata v. cuspidata,0,1
Foy,-5592.78,Craticula cuspidata v. cuspidata,0,1
Foy,-5584.94,Craticula cuspidata v. cuspidata,0,1
Foy,-5577.07,Craticula cuspidata v. cuspidata,0,1
Foy,-5569.17,Craticula cuspidata v. cuspidata,0,1
Foy,-5561.23,Craticula cuspidata v. cuspidata,0,1
Foy,-5553.25,Craticula cuspidata v. cuspidata,0,1
Foy,-5545.24,Craticula cuspidata v. cuspidata,0,1
Foy,-5537.2,Craticula cuspidata v. cuspidata,0,1
Foy,-5529.11,Craticula cuspidata v. cuspidata,0,1
Foy,-5521,Craticula cuspidata v. cuspidata,0,1
Foy,-5512.84,Craticula cuspidata v. cuspidata,0,1
Foy,-5504.65,Craticula cuspidata v. cuspidata,0,1
Foy,-5496.42,Craticula cuspidata v. cuspidata,0,1
Foy,-5488.15,Craticula cuspidata v. cuspidata,0.006349206,1
Foy,-5479.84,Craticula cuspidata v. cuspidata,0.003095975,1
Foy,-5471.5,Craticula cuspidata v. cuspidata,0,1
Foy,-5463.11,Craticula cuspidata v. cuspidata,0,1
Foy,-5454.68,Craticula cuspidata v. cuspidata,0,1
Foy,-5446.22,Craticula cuspidata v. cuspidata,0,1
Foy,-5437.71,Craticula cuspidata v. cuspidata,0,1
Foy,-5429.16,Craticula cuspidata v. cuspidata,0,1
Foy,-5424.86,Craticula cuspidata v. cuspidata,0,1
Foy,-5420.56,Craticula cuspidata v. cuspidata,0,1
Foy,-5411.93,Craticula cuspidata v. cuspidata,0,1
Foy,-5407.59,Craticula cuspidata v. cuspidata,0,1
Foy,-5403.24,Craticula cuspidata v. cuspidata,0,1
Foy,-5394.52,Craticula cuspidata v. cuspidata,0,1
Foy,-5385.75,Craticula cuspidata v. cuspidata,0,1
Foy,-5372.51,Craticula cuspidata v. cuspidata,0,1
Foy,-5359.17,Craticula cuspidata v. cuspidata,0,1
Foy,-5354.7,Craticula cuspidata v. cuspidata,0,1
Foy,-5341.22,Craticula cuspidata v. cuspidata,0,1
Foy,-5332.17,Craticula cuspidata v. cuspidata,0,1
Foy,-5318.51,Craticula cuspidata v. cuspidata,0,1
Foy,-5304.74,Craticula cuspidata v. cuspidata,0,1
Foy,-5295.49,Craticula cuspidata v. cuspidata,0,1
Foy,-5286.2,Craticula cuspidata v. cuspidata,0,1
Foy,-5276.85,Craticula cuspidata v. cuspidata,0,1
Foy,-5262.73,Craticula cuspidata v. cuspidata,0,1
Foy,-5248.5,Craticula cuspidata v. cuspidata,0,1
Foy,-5238.94,Craticula cuspidata v. cuspidata,0,1
Foy,-5229.33,Craticula cuspidata v. cuspidata,0,1
Foy,-5219.66,Craticula cuspidata v. cuspidata,0,1
Foy,-5209.94,Craticula cuspidata v. cuspidata,0,1
Foy,-5200.16,Craticula cuspidata v. cuspidata,0,1
Foy,-5190.33,Craticula cuspidata v. cuspidata,0,1
Foy,-5180.44,Craticula cuspidata v. cuspidata,0,1
Foy,-5170.49,Craticula cuspidata v. cuspidata,0,1
Foy,-5160.48,Craticula cuspidata v. cuspidata,0,1
Foy,-5150.41,Craticula cuspidata v. cuspidata,0,1
Foy,-5140.29,Craticula cuspidata v. cuspidata,0,1
Foy,-5130.1,Craticula cuspidata v. cuspidata,0,1
Foy,-5119.86,Craticula cuspidata v. cuspidata,0.003389831,1
Foy,-5109.55,Craticula cuspidata v. cuspidata,0,1
Foy,-5099.18,Craticula cuspidata v. cuspidata,0,1
Foy,-5088.74,Craticula cuspidata v. cuspidata,0,1
Foy,-5078.25,Craticula cuspidata v. cuspidata,0,1
Foy,-5067.69,Craticula cuspidata v. cuspidata,0,1
Foy,-5057.06,Craticula cuspidata v. cuspidata,0,1
Foy,-5046.37,Craticula cuspidata v. cuspidata,0,1
Foy,-5035.62,Craticula cuspidata v. cuspidata,0,1
Foy,-5024.79,Craticula cuspidata v. cuspidata,0,1
Foy,-5013.9,Craticula cuspidata v. cuspidata,0,1
Foy,-5002.95,Craticula cuspidata v. cuspidata,0,1
Foy,-4991.92,Craticula cuspidata v. cuspidata,0,1
Foy,-4980.82,Craticula cuspidata v. cuspidata,0,1
Foy,-4969.66,Craticula cuspidata v. cuspidata,0,1
Foy,-4958.42,Craticula cuspidata v. cuspidata,0.003311258,1
Foy,-4947.11,Craticula cuspidata v. cuspidata,0,1
Foy,-4935.73,Craticula cuspidata v. cuspidata,0,1
Foy,-4924.28,Craticula cuspidata v. cuspidata,0,1
Foy,-4912.75,Craticula cuspidata v. cuspidata,0.003174603,1
Foy,-4901.15,Craticula cuspidata v. cuspidata,0,1
Foy,-4889.48,Craticula cuspidata v. cuspidata,0,1
Foy,-4877.73,Craticula cuspidata v. cuspidata,0,1
Foy,-4865.9,Craticula cuspidata v. cuspidata,0.003267974,1
Foy,-4854,Craticula cuspidata v. cuspidata,0,1
Foy,-4842.02,Craticula cuspidata v. cuspidata,0,1
Foy,-4829.96,Craticula cuspidata v. cuspidata,0,1
Foy,-4817.82,Craticula cuspidata v. cuspidata,0,1
Foy,-4805.6,Craticula cuspidata v. cuspidata,0,1
Foy,-4793.3,Craticula cuspidata v. cuspidata,0.003257329,1
Foy,-4780.92,Craticula cuspidata v. cuspidata,0,1
Foy,-4768.46,Craticula cuspidata v. cuspidata,0,1
Foy,-4755.92,Craticula cuspidata v. cuspidata,0,1
Foy,-4743.29,Craticula cuspidata v. cuspidata,0,1
Foy,-4730.57,Craticula cuspidata v. cuspidata,0,1
Foy,-4717.78,Craticula cuspidata v. cuspidata,0,1
Foy,-4704.89,Craticula cuspidata v. cuspidata,0,1
Foy,-4691.92,Craticula cuspidata v. cuspidata,0,1
Foy,-4678.87,Craticula cuspidata v. cuspidata,0,1
Foy,-4665.72,Craticula cuspidata v. cuspidata,0,1
Foy,-4652.49,Craticula cuspidata v. cuspidata,0.003164557,1
Foy,-4639.16,Craticula cuspidata v. cuspidata,0,1
Foy,-4625.75,Craticula cuspidata v. cuspidata,0,1
Foy,-4612.25,Craticula cuspidata v. cuspidata,0,1
Foy,-4598.65,Craticula cuspidata v. cuspidata,0,1
Foy,-4584.96,Craticula cuspidata v. cuspidata,0.003184713,1
Foy,-4571.18,Craticula cuspidata v. cuspidata,0,1
Foy,-4557.3,Craticula cuspidata v. cuspidata,0,1
Foy,-4543.33,Craticula cuspidata v. cuspidata,0,1
Foy,-4529.26,Craticula cuspidata v. cuspidata,0,1
Foy,-4522.19,Craticula cuspidata v. cuspidata,0,1
Foy,-4515.09,Craticula cuspidata v. cuspidata,0,1
Foy,-4500.83,Craticula cuspidata v. cuspidata,0,1
Foy,-4486.47,Craticula cuspidata v. cuspidata,0,1
Foy,-4472.01,Craticula cuspidata v. cuspidata,0,1
